X.1,X,file,dataset,genotype,plant,px_cm,base_x,base_y,tip_x,tip_y,L_x,L_y,R_x,R_y,M_x,M_y,PC1,PC2,width,length,area,solidity,asymmetry,circ,ar,number_seeds,see_weight_mg,lateral_shoots,left_angle,right_angle,paper_genotype,seeds_per_fruit,seed_weight_fruit
188,188,7.99_15_16_set5_rep3_fruit2.jpg,16,7.99,ba,300,480,178,35.5,165.5,43,318,43.5,36.5,205.5,163.5,-0.146710178,-0.025378447,1.1380383170635986,1.3050351973009344,0.8106331104826836,0.8936447364902201,0.0134467824376574,0.5461141510391053,0.8593056276379268,543,224.2,6,42.8803196814593,38.76873059939065,NY_56,18.1,7.473333333333333
189,189,7.99_15_16_set5_rep3_fruit3.jpg,16,7.99,ba,300,483,159,40.5,180.5,60,332,38.5,35.5,217.5,155.5,-0.09140197,-0.047366988,1.1103299372255948,1.5259356328514535,0.9089820960928172,0.8867089953725265,0.0122704207526846,0.5034367458913979,0.7233737091600132,543,224.2,6,40.21638722169973,41.87699123505598,NY_56,18.1,7.473333333333333
190,190,7.99_15_16_set5_rep3_fruit4.jpg,16,7.99,ba,300,484,144,47.5,173.5,59,310,42.5,36.5,225.5,141.5,-0.103534187,-0.00542497,1.1356806143274176,1.425658039252058,0.9254061413058388,0.9039931674476914,0.0245540761842797,0.5554666739444338,0.7975306932702342,543,224.2,6,35.15055844133084,40.0374337997151,NY_56,18.1,7.473333333333333
191,191,7.99_15_16_set5_rep3_fruit5.jpg,16,7.99,ba,300,480,155,45.5,153.5,36,270,51.5,34.5,182.5,141.5,-0.074000362,0.060501917,1.1441305891188938,1.5015139719516513,0.9640135962656196,0.9136578264634252,0.1256055506475571,0.555578505,0.7656840349332078,543,224.2,6,36.24924027350684,44.24757238858433,NY_56,18.1,7.473333333333333
192,192,7.99_15_16_set5_rep3_fruit6.jpg,16,7.99,ba,300,481,151,34.5,177.5,67,326,43.5,29.5,203.5,159.5,-0.065674464,-0.01892822,1.1360509586866037,1.4834168184435768,0.9702384688888266,0.9155523704763104,0.009447816,0.5619770786728088,0.7597828639958354,543,224.2,6,44.57483186480221,45.17344784406799,NY_56,18.1,7.473333333333333
193,193,7.99_15_16_set5_rep3_fruit7.jpg,16,7.99,ba,300,480,152,43.5,169.5,54,299,36.5,29.5,214.5,146.5,-0.131797994,-0.00977451,1.131739612317694,1.298186656,0.8012027985687808,0.9123675226960744,0.016611203,0.5615934484432367,0.86438513,543,224.2,6,35.87541455936603,40.97752873264815,NY_56,18.1,7.473333333333333
194,194,7.99_15_16_set5_rep3_fruit8.jpg,16,7.99,ba,300,486,142,39.5,138.5,42,254,49.5,30.5,168.5,131.5,-0.095374219,0.05170741015706,1.1493681392978996,1.4211679951388116,0.8856669026995441,0.8997668665337931,0.1325384809111845,0.5342777682748596,0.8173794332861177,543,224.2,6,40.97363793753452,43.42860923673468,NY_56,18.1,7.473333333333333
195,195,7.99_15_16_set5_rep3_fruit9.jpg,16,7.99,ba,300,484,149,41.5,135.5,43,236,48.5,25.5,155.5,130.5,-0.142689706,0.1026397069698985,1.128393459671108,1.369284265349958,0.8115936560061314,0.8850012925116351,0.2232929857828463,0.5300624145712665,0.8254416133206602,543,224.2,6,40.649495909428545,46.97085308003243,NY_56,18.1,7.473333333333333
196,196,fruit_1_142_8_20_set3_rep2.jpg,20,14.2,af,300,484,144,28.5,141.5,74,260,89.5,27.5,161.5,140.5,0.1508133702339587,-0.050480135,0.8447874184150893,1.5143266699510805,0.5800712965189021,0.8042380613921225,0.005009771,0.4240327959203536,0.5548067836561436,614,30,7,53.356969070554186,57.92679826144613,NY_09,20.466666666666665,1
197,197,fruit_1_142_8_20_set3_rep3.jpg,20,14.2,aa,300,486,142,36.5,134.5,50,244,70.5,29.5,189.5,133.5,0.1145760527207396,0.016681904,0.7907672338309752,1.5139530082254082,0.6422438897746829,0.9013835168614256,0.032009756,0.4686206625091513,0.5224995092025212,684,40,6,38.008785215366345,41.52629742579777,NY_09,22.8,1.3333333333333333
198,198,fruit_1_20295_8_20_set3_rep2.jpg,20,20.295,ab,300,487,157,51.5,147.5,39,277,66.5,35.5,214.5,165.5,0.0285689354136833,-0.039153699,0.9229982566935296,1.5157959147673723,0.7746328668032518,0.8946988359142762,0.007863498,0.4912006145907327,0.6006590633764858,696,60,9,38.73053192308178,34.993763822688045,NY_30,23.2,2
199,199,fruit_1_20295_8_20_set3_rep3.jpg,20,20.295,af,300,487,158,40.5,155.5,43,263,48.5,30.5,205.5,146.5,0.097856407,-0.061556541,0.8735500589922882,1.523456002553732,0.7129425374265921,0.8906006552497169,0.0119388981840437,0.4986870832722011,0.5712564627431809,614,30,7,32.515481727669844,39.58110230892911,NY_30,20.466666666666665,1
200,200,fruit_1_2095_8_20_set2_rep1.jpg,20,20.295,ac,300,482,166,36.5,181.5,46,313,51.5,30.5,193.5,166.5,0.022717019,-0.044766271,1.0013844301645822,1.521780061943178,0.8196092219236739,0.8975655085753257,0.004661816,0.4853846793806914,0.6491247932765793,528,180,8,39.34756366265682,49.22114588224846,NY_30,17.6,6
201,201,fruit_1_6C_8_20_set3_rep2.jpg,20,Magnolia6,ah,300,481,191,55.5,184.5,39,329,57.5,37.5,199.5,182.5,-0.019832055,-0.066528507,1.0607975852846434,1.5106144954361371,0.8551175605172396,0.891143343,0.007086427,0.500556569,0.6896358348495519,468,40,6,41.593248556360194,46.39461232821044,MI_30,15.6,1.3333333333333333
202,202,fruit_1_6C_8_20_set3_rep3.jpg,20,Magnolia6,ag,300,484,184,34.5,175.5,58,322,71.5,33.5,184.5,165.5,0.042046795,-0.076451901,1.0381856257573254,1.511591402557066,0.764389537,0.8582372541963481,0.008026631,0.4751372386857729,0.6795043024097742,424,30,7,47.23708361110256,53.24854534039157,MI_30,14.133333333333333,1
203,203,fruit_10_142_8_20_set3_rep2.jpg,20,14.2,af,300,484,153,32.5,147.5,63,276,89.5,32.5,165.5,162.5,0.1086893043678766,-0.055158659,0.9180763259157582,1.5136635228857405,0.6161721035723424,0.7844186681316584,0.008076991,0.432326498105857,0.6045604027569207,614,30,7,54.35006126767924,53.25404762228166,NY_09,20.466666666666665,1
204,204,fruit_10_142_8_20_set3_rep3.jpg,20,14.2,aa,300,486,149,38.5,147.5,49,275,69.5,36.5,161.5,136.5,0.121034686927367,-0.072686923,0.9004089516123059,1.5042141489252931,0.5977057576391012,0.7742929513771087,0.007354998,0.4202720309989404,0.5986628530889627,684,40,6,45.803511479769355,52.49636159142005,NY_09,22.8,1.3333333333333333
205,205,fruit_10_20295_8_20_set3_rep2.jpg,20,20.295,ab,300,484,153,54.5,145.5,37,260,49.5,28.5,181.5,130.5,0.075763641,-0.045176623,0.8505901681639412,1.5129258643076262,0.7195088812467176,0.8980410845108229,0.0122363118226314,0.5036473800667824,0.5567540801758907,696,60,9,35.130486353121064,44.43025168080854,NY_30,23.2,2
206,206,fruit_10_20295_8_20_set3_rep3.jpg,20,20.295,af,300,488,149,33.5,148.5,40,260,58.5,23.5,188.5,135.5,0.1127674176021749,-0.044985016,0.8487985158624298,1.516785323242966,0.696492268,0.9002015379538574,0.009836306,0.4849985732137077,0.553271014,614,30,7,35.181692674829854,45.54039563051141,NY_30,20.466666666666665,1
207,207,fruit_10_2095_8_20_set2_rep1.jpg,20,20.295,ac,300,488,137,38.5,140.5,40,255,41.5,32.5,172.5,128.5,0.1006920226322476,-0.052514028,0.8148265036265058,1.5165217038922902,0.6377475094860436,0.9015389150157324,0.004340218,0.4534366026414293,0.5278536589997646,528,180,8,38.55560715915327,41.35218675576553,NY_30,17.6,6
208,208,fruit_10_6c_17_30_set2_rep3_image2.jpg,30,Magnolia6,ae,300,482,174,33.5,176.5,383,60,372.5,261.5,226.5,160.5,-0.01456505,0.1454160738265404,1.0095061404832382,1.5246277721952095,1.0844297995724617,0.9612072143862366,0.009271856,0.7400703647007922,0.662580284,0,0,7,152.03161011119064,140.5861858984145,MI_30,0,0
209,209,fruit_10_6c_8_20_set2_rep3.jpg,20,Magnolia6,ad,300,483,186,38.5,186.5,54,340,50.5,43.5,199.5,177.5,-0.01946881,-0.017757396,1.1143584186860074,1.5277709934132164,0.9536086276077392,0.923040310835482,0.0100653712611584,0.5715251364601851,0.7314459704635329,422,50,6,44.95968412472614,45.165500062617554,MI_30,14.066666666666666,1.6666666666666667
210,210,fruit_10_6C_8_20_set3_rep2.jpg,20,Magnolia6,ag,300,483,187,62.5,187.5,40,336,48.5,41.5,204.5,179.5,0.004054639,-0.037009815,1.0599873950988996,1.5172464644648298,0.8301053564322309,0.8473597681607408,0.035440586,0.474204475567098,0.7065992895946556,424,30,7,40.347840718919855,44.72099096173547,MI_30,14.133333333333333,1
211,211,fruit_10_6C_8_20_set3_rep3.jpg,20,Magnolia6,ah,300,482,183,30.5,187.5,72,323,69.5,40.5,176.5,164.5,0.0207887152249551,-0.045716824,1.0597582739698417,1.5330946742059155,0.824447248,0.8504793144352927,0.023115196438887,0.5033437613669867,0.6995503437219452,468,40,6,47.65042258859727,58.16145825832438,MI_30,15.6,1.3333333333333333
212,212,fruit_11_6c_17_30_set2_rep3_image3.jpg,30,Magnolia6,ae,500,35,176,482.5,178.5,119,262,115.5,96.5,223.5,153.5,0.0301560101769866,0.1908211091813858,0.561424693,0.9116384864931852,0.3424137877910276,0.9578107233263626,0.007838958,0.7534748567723147,0.6223111699517273,0,0,7,128.41074935054118,157.68930364441434,MI_30,0,0
213,213,fruit_12_6c_17_30_set2_rep3_image2.jpg,30,Magnolia6,ae,500,34,129,478.5,121.5,412,40,423.5,188.5,325.5,109.5,0.2081887302451982,0.072669818,0.3757885998848453,0.9092315977422348,0.1957074462438672,0.7971663349756046,0.042962339,0.3823955601218145,0.41564606457476,0,0,7,43.265376320753475,34.3884609849613,MI_30,0,0
214,214,fruit_2_142_8_20_set3_rep2.jpg,20,14.2,af,300,486,145,32.5,134.5,41,259,92.5,32.5,168.5,156.5,0.1708276085762526,-0.036915888,0.8697105825940642,1.516324522099401,0.582604874,0.762354806,0.0210484491109224,0.4159444336331823,0.5712108896270681,614,30,7,47.985388175666934,49.30689720343706,NY_09,20.466666666666665,1
215,215,fruit_2_142_8_20_set3_rep3.jpg,20,14.2,aa,300,485,134,33.5,145.5,55,241,41.5,33.5,171.5,133.5,0.1372859228553982,-0.049159685,0.7853687133268288,1.5153815781368432,0.5937856972163615,0.8742995088589859,0.004597668,0.4395422887125869,0.5155421775947066,684,40,6,37.72943425708036,42.538332756937784,NY_09,22.8,1.3333333333333333
216,216,fruit_2_20295_8_20_set3_rep2.jpg,20,20.295,ab,300,483,144,44.5,144.5,42,271,49.5,28.5,195.5,134.5,0.1092171176199295,-0.069348413,0.8441291374600732,1.5332349202864008,0.6831475061618804,0.8780531198309218,0.020221522,0.4554121777414508,0.5461266889068194,696,60,9,37.856231382827985,39.76956744650296,NY_30,23.2,2
217,217,fruit_2_20295_8_20_set3_rep3.jpg,20,20.295,af,300,481,166,30.5,172.5,55,324,45.5,29.5,196.5,160.5,0.0424745006229217,-0.056609848,1.0262052809242723,1.517330297998076,0.7861919176303935,0.8930443406885098,0.01074194263305,0.4937122546517519,0.6649016174582895,614,30,7,44.99099370785693,45.07793351244154,NY_30,20.466666666666665,1
218,218,fruit_2_2095_8_20_set2_rep1.jpg,20,20.295,ac,300,484,159,43.5,156.5,42,294,39.5,33.5,216.5,157.5,0.1075722033523272,-0.030429334,0.950012283104214,1.5153904661519488,0.7785928909118383,0.8910223716302716,0.006850628,0.4739872316055961,0.6234016035436166,528,180,8,38.3649459359234,34.68255380997976,NY_30,17.6,6
219,219,fruit_2_6C_8_20_set3_rep2.jpg,20,Magnolia6,ag,300,485,193,40.5,173.5,45,348,52.5,37.5,204.5,187.5,-0.032594301,-0.018839374,1.1178112269014862,1.5329354153825687,0.9309531736284172,0.9073295549153184,0.023866342,0.5432894575282811,0.7325631395441775,424,30,7,50.05832251114572,39.741289515574294,MI_30,14.133333333333333,1
220,220,fruit_2_6C_8_20_set3_rep3.jpg,20,Magnolia6,ah,300,482,170,36.5,177.5,65,324,72.5,43.5,176.5,184.5,0.0137855474326921,-0.041907472,1.059914942809299,1.5033965605284196,0.8031827765581738,0.8514648728907492,0.007568929,0.5128425367804396,0.7048059692508464,468,40,6,54.22764978175564,50.72553037036429,MI_30,15.6,1.3333333333333333
221,221,fruit_2_gc_8_20_set2_rep3.jpg,20,Magnolia6,ad,300,480,200,43.5,175.5,45,320,48.5,40.5,212.5,163.5,0.026529202000000002,-0.0314286,1.0602213273825487,1.5392229115879634,0.9289795091259556,0.8992999794809363,0.010022857,0.550885801,0.7007840933203507,422,50,6,38.99399710904221,40.9314203231546,MI_30,14.066666666666666,1.6666666666666667
222,222,fruit_3_142_8_20_set3_rep2.jpg,20,14.2,af,300,482,148,34.5,152.5,59,275,75.5,24.5,192.5,144.5,0.120209713434635,-0.0615533,0.8987881574350505,1.5298199635969252,0.6246852205662634,0.8268291371680615,0.0100061496759717,0.4349294671866057,0.5866872296298165,614,30,7,41.450362820488806,48.62380109834098,NY_09,20.466666666666665,1
223,223,fruit_3_142_8_20_set3_rep3.jpg,20,14.2,aa,300,484,151,35.5,149.5,46,268,49.5,31.5,175.5,146.5,0.1070989826249435,-0.057685664,0.886943902,1.5114351731403095,0.6542652375676532,0.8560918594094814,0.00994647,0.4450072907913072,0.5723332043778969,684,40,6,41.94687886053559,43.614232556825314,NY_09,22.8,1.3333333333333333
224,224,fruit_3_20295_8_20_set3_rep2.jpg,20,20.295,ab,300,480,150,56.5,163.5,39,282,43.5,34.5,194.5,150.5,0.057186292,-0.045796933,0.923634878,1.524170157660236,0.7437593347731664,0.8984497227602912,0.006628254,0.4789423906408127,0.6001082059637088,696,60,9,34.838289983230396,42.9134463037066,NY_30,23.2,2
225,225,fruit_3_20295_8_20_set3_rep3.jpg,20,20.295,af,300,480,160,34.5,155.5,48,289,61.5,23.5,208.5,149.5,0.1039574960548041,-0.011845143,0.9460813807125328,1.510310976954905,0.7639899445506053,0.9178399858949728,0.013505521,0.4866600795445197,0.6249024207747614,614,30,7,39.02089304840863,42.57622865588644,NY_30,20.466666666666665,1
226,226,fruit_3_2095_8_20_set2_rep1.jpg,20,20.295,ac,300,485,170,41.5,161.5,42,297,54.5,29.5,221.5,158.5,-0.009485824,-0.05005738,0.9554208420217076,1.5143033991064605,0.7820406383746565,0.8943738279752488,0.008022479,0.4893109437929713,0.6257336960347544,528,180,8,36.69849638676658,38.639315949475936,NY_30,17.6,6
227,227,fruit_3_6C_8_20_set3_rep2.jpg,20,Magnolia6,ag,300,484,195,60.5,172.5,36,318,60.5,37.5,243.5,185.5,-0.07339025,-0.03615728,1.040058885716577,1.5027798104213237,0.8735050827403619,0.8881357935007811,0.008375462,0.5263202952503123,0.6831953745660914,424,30,7,36.6238039740865,34.9005974903985,MI_30,14.133333333333333,1
228,228,fruit_3_6C_8_20_set3_rep3.jpg,20,Magnolia6,ah,300,482,168,32.5,179.5,56,326,56.5,38.5,187.5,183.5,-0.005995247,-0.056089857,1.0355651253893496,1.525597494095764,0.8406832823434272,0.8889411182378011,0.0108428229471343,0.522357549,0.6779001383314175,468,40,6,48.77723363637847,46.42554620840741,MI_30,15.6,1.3333333333333333
229,229,fruit_3_gc_8_20_set2_rep3.jpg,20,Magnolia6,ad,300,485,191,33.5,176.5,49,312,44.5,59.5,209.5,172.5,0.0250072168764171,-0.026368111,1.0423925255595106,1.5341057110846286,0.923958904114098,0.918774554,0.002856966,0.5599896252478275,0.672956066,422,50,6,39.693874386711734,35.70718696024174,MI_30,14.066666666666666,1.6666666666666667
230,230,fruit_4_142_8_20_set3_rep2.jpg,20,14.2,af,300,482,143,35.5,145.5,45,258,56.5,31.5,192.5,135.5,0.1048356290925459,-0.06278245,0.8429957123682366,1.5090965725004988,0.6070695027876312,0.8568272197127542,0.007762471,0.4354080485674754,0.5494158247693484,614,30,7,36.06542928185717,41.04984614418011,NY_09,20.466666666666665,1
231,231,fruit_4_142_8_20_set3_rep3.jpg,20,14.2,aa,300,487,145,38.5,151.5,45,254,41.5,34.5,193.5,141.5,0.1070335333920409,-0.051178101,0.8461194323411516,1.5172806447184446,0.6701105018290079,0.8979850168699057,0.00533016,0.4684585901605946,0.5544938561839857,684,40,6,33.45530071157051,38.83491516508858,NY_09,22.8,1.3333333333333333
232,232,fruit_4_20295_8_20_set3_rep2.jpg,20,20.295,ab,300,488,150,51.5,131.5,40,242,65.5,37.5,196.5,134.5,0.1453313583962337,-0.023416973,0.7938117763957366,1.502937465235633,0.6538135913540337,0.8983302902879465,0.00314676,0.4817614766854677,0.5231865490836841,696,60,9,35.67047072761815,35.33313338734827,NY_30,23.2,2
233,233,fruit_4_20295_8_20_set3_rep3.jpg,20,20.295,af,300,486,143,41.5,159.5,39,259,46.5,38.5,195.5,148.5,0.093222273,-0.032350357,0.8684406181665646,1.5407053419812935,0.7490860184780068,0.9073212382330738,0.0161600314438357,0.5276137109903082,0.5553656200842283,614,30,7,31.139162414131874,40.52240123229577,NY_30,20.466666666666665,1
234,234,fruit_4_2095_8_20_set2_rep1.jpg,20,20.295,ac,300,484,163,48.5,159.5,45,303,53.5,34.5,197.5,156.5,0.022179145,-0.038517356,0.9710457808918364,1.5289748808882773,0.7700105578605303,0.881038535,0.0111081048847767,0.481149137279258,0.631176329,528,180,8,42.69695575461979,41.42546263226316,NY_30,17.6,6
235,235,fruit_4_6c_17_30_set2_rep3_image3.jpg,30,Magnolia6,ae,500,480,146,29.5,111.5,58,190,65.5,49.5,150.5,120.5,0.1822958627695124,0.053099801,0.4290148635191156,0.905719352,0.2251049645566158,0.8631094073689551,0.018553786,0.4929353237355928,0.4735600395782958,0,0,7,41.173255054518116,35.61797252202797,MI_30,0,0
236,236,fruit_4_6C_8_20_set3_rep2.jpg,20,Magnolia6,ah,300,468,208,45.5,188.5,54,355,57.5,49.5,211.5,193.5,-0.084284109,-0.027299774,1.1420571615939528,1.466121669772163,0.9437348231543085,0.9104677577714552,0.009338828,0.5495971542946638,0.7660535259097219,468,40,6,47.44365960152149,41.352789165595915,MI_30,15.6,1.3333333333333333
237,237,fruit_4_6C_8_20_set3_rep3.jpg,20,Magnolia6,ag,300,484,200,29.5,192.5,63,341,62.5,37.5,179.5,180.5,-0.006514978,-0.063794785,1.1111947184309452,1.511409220714655,0.8652722166302524,0.8754582647550305,0.006726227,0.5143471643427661,0.7357291559904447,424,30,7,49.45180615491098,55.28451439740051,MI_30,14.133333333333333,1
238,238,fruit_4_gc_8_20_set2_rep3.jpg,20,Magnolia6,ad,300,482,130,34.5,132.5,54,225,63.5,34.5,168.5,126.5,0.1900958537008238,-0.023324265,0.7691545659094088,1.520111634032015,0.5703028368155643,0.8011959271279843,0.011023008,0.4264507460325124,0.505589365,422,50,6,38.14038927726348,43.788304387175195,MI_30,14.066666666666666,1.6666666666666667
239,239,fruit_5_142_8_20_set3_rep2.jpg,20,14.2,af,300,485,134,36.5,137.5,50,264,61.5,31.5,163.5,145.5,0.099423936,-0.077245535,0.8471248954923005,1.5304961999383693,0.5870150401361336,0.8014649760434477,0.0139604472568331,0.4141691883623633,0.5540658206958987,614,30,7,49.83905224457982,44.575409580688536,NY_09,20.466666666666665,1
240,240,fruit_5_142_8_20_set3_rep3.jpg,20,14.2,aa,300,480,139,39.5,151.5,47,262,42.5,41.5,178.5,136.5,0.1217550060107584,-0.042244776,0.8485095557321305,1.5226752900426883,0.7096393354604551,0.8975485366844225,0.0154545145314447,0.4940810691715496,0.5531885308469414,684,40,6,37.503435261207514,41.094594821891214,NY_09,22.8,1.3333333333333333
241,241,fruit_5_20295_8_20_set3_rep2.jpg,20,20.295,ab,300,486,139,57.5,145.5,43,266,37.5,25.5,192.5,145.5,0.094663214,-0.04808015,0.8391669054122358,1.5163290124844682,0.6837630633499607,0.8845918398379801,0.0127660350290726,0.4480931339596533,0.5436840043866072,696,60,9,38.869511268759275,37.74680538727466,NY_30,23.2,2
242,242,fruit_5_20295_8_20_set3_rep3.jpg,20,20.295,af,300,486,135,45.5,142.5,34,253,53.5,40.5,186.5,143.5,0.1564049426288334,-0.043536234,0.8119044745990546,1.5361541910744982,0.5945071121067897,0.8308557164553199,0.006789731,0.4173151828277607,0.5249636795015483,614,30,7,36.08593278653254,37.34914691424978,NY_30,20.466666666666665,1
243,243,fruit_5_2095_8_20_set2_rep1.jpg,20,20.295,ac,300,483,167,50.5,154.5,46,289,40.5,24.5,186.5,146.5,0.0506694577790544,-0.038389759,0.9263215787674184,1.5147434611034578,0.765967125,0.8912753383107254,0.006689669,0.4749765692586534,0.6094775428974599,528,180,8,42.03844976535598,43.24914581345717,NY_30,17.6,6
244,244,fruit_5_6c_17_30_set2_rep3_image2.jpg,30,Magnolia6,ae,500,475,184,35.5,163.5,85,269,97.5,76.5,201.5,154.5,0.0106787154262637,0.081928048,0.5875009308095575,0.9091302882153984,0.3365926822080194,0.895407394,0.0296308816224702,0.6055621869344445,0.6480889898347862,0,0,7,41.40058571786138,39.973256967587396,MI_30,0,0
245,245,fruit_5_6C_8_20_set3_rep2.jpg,20,Magnolia6,ah,300,469,202,47.5,205.5,40,354,48.5,40.5,209.5,189.5,-0.068354088,-0.062017477,1.1406787989415323,1.480124643823591,0.8950546711922911,0.896183849,0.0279982674753471,0.555325022,0.7558527906360047,468,40,6,38.5017933815807,48.42375509141664,MI_30,15.6,1.3333333333333333
246,246,fruit_5_6C_8_20_set3_rep3.jpg,20,Magnolia6,ag,300,486,176,60.5,162.5,37,317,48.5,40.5,187.5,179.5,0.0267083736518003,-0.032423402,1.0298177603714611,1.4921253022701344,0.8060899164711657,0.8850260432124892,0.0176758478635876,0.5140771928771097,0.6839022787312162,424,30,7,50.03967905848626,37.37580749554815,MI_30,14.133333333333333,1
247,247,fruit_5_gc_8_20_set2_rep3.jpg,20,Magnolia6,ad,300,478,199,43.5,187.5,42,333,56.5,51.5,214.5,190.5,-0.016015397,-0.028852491,1.116574812663357,1.52180576891342,0.9446568222321652,0.924374448,0.006256942,0.5774714624070746,0.7315101895393997,422,50,6,40.56475397424868,40.334515446870384,MI_30,14.066666666666666,1.6666666666666667
248,248,fruit_6_142_8_20_set3_rep2.jpg,20,14.2,af,300,481,142,32.5,132.5,49,253,60.5,35.5,182.5,138.5,0.1350158011706403,-0.062174654,0.8440105206411435,1.507228392169142,0.6219688945186412,0.8595552080677583,0.025908975,0.4356924003676667,0.5582714289237841,614,30,7,42.90957221083052,37.88253117623849,NY_09,20.466666666666665,1
249,249,fruit_6_142_8_20_set3_rep3.jpg,20,14.2,aa,300,483,138,39.5,143.5,45,255,53.5,34.5,174.5,140.5,0.097000658,-0.075646543,0.8472205023868986,1.5157114002982228,0.6241532330956154,0.8385442150315331,0.0113066677979648,0.4281397094153928,0.5534865045055917,684,40,6,40.20911558414151,42.49246148575561,NY_09,22.8,1.3333333333333333
250,250,fruit_6_20295_8_20_set3_rep2.jpg,20,20.295,ab,300,483,131,59.5,147.5,39,262,37.5,27.5,188.5,132.5,0.1125469602238542,-0.047421412,0.8400456141930004,1.5285358103898508,0.7323782034386461,0.8832696207267119,0.0163608935170304,0.4900365632616802,0.5375610535501235,696,60,9,34.267274672570316,41.44588485519369,NY_30,23.2,2
251,251,fruit_6_20295_8_20_set3_rep3.jpg,20,20.295,af,300,482,145,41.5,122.5,38,245,49.5,33.5,189.5,129.5,0.1380379162584353,0.002264454,0.8122762520168838,1.5048807433277855,0.6805124881020443,0.901822235432722,0.014471482396538,0.5026687219081608,0.5345744632908471,614,30,7,40.02895367849751,31.731071822937434,NY_30,20.466666666666665,1
252,252,fruit_6_2095_8_20_set2_rep1.jpg,20,20.295,ac,300,484,150,55.5,149.5,40,272,45.5,35.5,187.5,144.5,0.064345338,-0.031639783,0.8983759779770071,1.5073433436342691,0.7362548336297294,0.8911232844213168,0.0180544923409981,0.4611165412343593,0.592748287,528,180,8,38.67110011655886,39.679304905096075,NY_30,17.6,6
253,253,fruit_6_6c_17_30_set2_rep3_image2.jpg,30,Magnolia6,ae,500,473,166,33.5,152.5,85,251,93.5,65.5,187.5,147.5,0.067936976,0.042712689,0.5406894826220668,0.9086146556409757,0.2934264930129462,0.8797268662398958,0.006862952,0.5486627221644789,0.5913977723649645,0,0,7,43.418533328550815,42.95910559636368,MI_30,0,0
